survey_id,variable,category,frequency,share,weighted
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,2.0,41059575.0,0.31342774781672145,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,3.0,18006281.0,0.13745071887336932,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,4.0,7288074.0,0.055633420943631405,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,5.0,6254541.0,0.04774395982562764,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,<MISSING>,20821246.0,0.1589387186915091,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mes_cal,10,42900505.0,0.3274804637493203,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mes_cal,11,42081807.0,0.3212309428937816,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mes_cal,12,41204904.0,0.3145371149049696,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mes_cal,99,4814507.0,0.03675147845192845,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mh_col,0,70844508.0,0.5407906581503512,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mh_col,1,16518523.0,0.12609393694768428,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mh_col,2,23267793.0,0.1776144043540557,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mh_col,3,1453563.0,0.01109575482453769,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mh_col,4,204026.0,0.0015574298973151674,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mh_col,5,1741269.0,0.013291954946271967,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mh_col,6,1831506.0,0.013980777947477836,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mh_col,7,11393469.0,0.0869719018886492,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mh_col,8,1603276.0,0.012238587121483891,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mh_col,9,2143790.0,0.01636459392217307,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mh_fil2,0,70844508.0,0.5407906581503512,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mh_fil2,1,17814928.0,0.13599002816169067,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mh_fil2,2,2322547.0,0.017729133226743896,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mh_fil2,3,33683328.0,0.25712125938984787,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mh_fil2,4,6336412.0,0.048368921071366366,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mv,0,110235932.0,0.8414845963514541,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mv,1,20765791.0,0.1585154036485459,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,1,27843644.0,0.21254410524050893,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,2,25964361.0,0.1981986221662138,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,3,27019470.0,0.20625278340804723,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,4,23742129.0,0.1812352422265469,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,5,26432119.0,0.20176924695868312,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_hog,1,130368606.0,0.9951671093669509,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_hog,2,548031.0,0.004183387725366024,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_hog,3,77341.0,0.0005903815478823893,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_hog,4,7596.0,5.79839701803006e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_hog,5,149.0,1.1373896204403357e-06,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ren,01,38961290.0,0.29741051573802585,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ren,02,33690157.0,0.2571733884752035,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ren,03,24739148.0,0.1888459741861563,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ren,04,16909766.0,0.12908048545285164,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ren,05,8900808.0,0.06794420558880741,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ren,06,4066469.0,0.03104133981504961,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ren,07,1871327.0,0.014284751048656055,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ren,08,902605.0,0.00689002388159429,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ren,09,448790.0,0.003425832803741062,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ren,10,243913.0,0.0018619068086608297,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ren,11,124275.0,0.0009486516448337095,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ren,12,67702.0,0.0005168023629735008,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ren,13,34748.0,0.0002652484196715489,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ren,14,16674.0,0.00012728076866592053,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ren,15,11980.0,9.144917887835719e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ren,16,4258.0,3.250338928748288e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ren,17,3067.0,2.3411905811345703e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ren,18,2202.0,1.680893922288335e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ren,19,1900.0,1.4503626032460656e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ren,20,322.0,2.457982938132806e-06,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ren,21,154.0,1.1755570573678639e-06,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ren,22,168.0,1.2824258807649424e-06,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,0.0,50060690.0,0.38213764562470676,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,1.0,57038486.0,0.4354025633693383,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,2.0,3118729.0,0.02380677848031052,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,<MISSING>,20783818.0,0.15865301252564443,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,nlfreason,1.0,15279792.0,0.11663809948514951,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,nlfreason,2.0,23003027.0,0.17559331643294493,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,nlfreason,3.0,5351941.0,0.04085397411147027,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,nlfreason,4.0,501067.0,0.003824888623793139,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,nlfreason,5.0,4164656.0,0.031790849040970244,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,nlfreason,<MISSING>,82701240.0,0.6312988723056719,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,1.0,1878965.0,0.014343055625306547,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,2.0,5651779.0,0.0431427837021655,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,3.0,4139063.0,0.031595485198313004,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,4.0,4151925.0,0.03169366711306538,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,5.0,13496780.0,0.10302749987494439,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,6.0,3768039.0,0.02876327817459317,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,7.0,7972462.0,0.06085768810842282,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,8.0,6344293.0,0.048429080585451534,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,9.0,11502321.0,0.08780282225753626,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,<MISSING>,72096096.0,0.5503446393602014,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_2,1.0,41916.0,0.0003199652572508531,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_2,2.0,332655.0,0.0025393177462253685,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_2,3.0,182707.0,0.0013946915797435732,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_2,4.0,35418.0,0.00027036285621983766,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_2,5.0,692767.0,0.005288228155594564,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_2,6.0,470682.0,0.0035929451095845512,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_2,7.0,426407.0,0.00325497245559129,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_2,8.0,149015.0,0.0011375041227511184,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_2,9.0,701758.0,0.005356860840677645,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_2,<MISSING>,127968398.0,0.9768451518763612,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,1.0,8420888.0,0.06428074232275556,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,2.0,35733499.0,0.2727712138564773,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,3.0,11277629.0,0.08608763870991223,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,<MISSING>,75569707.0,0.5768604051108549,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill_2,1.0,397128.0,0.0030314715784310713,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill_2,2.0,1774289.0,0.013544012699741361,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill_2,3.0,544706.0,0.0041580063798092185,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill_2,<MISSING>,128285600.0,0.9792665093420183,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ocusec,1.0,6452953.0,0.04925853532476058,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ocusec,2.0,44464613.0,0.3394200624368887,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ocusec,3.0,462347.0,0.0035293199922263618,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ocusec,4.0,774.0,5.908319236381342e-06,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ocusec,<MISSING>,79621036.0,0.6077861739268879,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_anio,2010.0,883.0,6.740369361401453e-06,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_anio,2013.0,70.0,5.343441169853927e-07,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_anio,2018.0,198.0,1.5114305023301105e-06,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_anio,2019.0,168.0,1.2824258807649424e-06,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_anio,2020.0,1230.0,9.3891894841719e-06,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_anio,2021.0,799.0,6.099156421018981e-06,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_anio,2022.0,3748.0,2.8610310720875023e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_anio,2023.0,5603.0,4.277042982098793e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_anio,2024.0,46336.0,0.0003537052714947879,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_anio,2025.0,1645329.0,0.012559598166506558,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_anio,9999.0,545.0,4.160250625100557e-06,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_anio,<MISSING>,129296814.0,0.986985598655065,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,1.0,269375.0,0.0020562706644705734,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,10.0,82687.0,0.0006311901714453023,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,11.0,11855.0,9.0494992955169e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,12.0,32294.0,0.00024651584162751816,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,13.0,15003.0,0.00011452521124474065,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,14.0,9763.0,7.452573734469125e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,15.0,173583.0,0.00132504364083822,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,16.0,18297.0,0.00013966991869259613,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,17.0,19253.0,0.0001469675326331395,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,18.0,24454.0,0.00018666930052515417,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,19.0,10653.0,8.131954111779125e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,2.0,54788.0,0.0004182235068770813,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,20.0,99113.0,0.0007565778352396174,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,21.0,5396.0,4.119029793218827e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,22.0,27742.0,0.0002117682070486966,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,23.0,7497.0,5.722825492913555e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,24.0,17510.0,0.00013366236412020322,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,25.0,44170.0,0.0003371711378177827,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,26.0,8616.0,6.577012731351633e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,27.0,11123.0,8.490728018897889e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,28.0,29796.0,0.00022744739013852512,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,29.0,13094.0,9.995288382581044e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,3.0,46011.0,0.00035122438809449857,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,30.0,27353.0,0.00020879878045573493,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,31.0,8564.0,6.537318596947003e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,4.0,20790.0,0.00015870020274466162,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,5.0,43618.0,0.00033295745278098365,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,6.0,25113.0,0.00019169976871220235,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,7.0,9095.0,6.942656777117351e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,8.0,26835.0,0.000204844633990043,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,9.0,20339.0,0.00015525749993379858,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,99.0,491129.0,0.0037490270261559843,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_dia,<MISSING>,129296814.0,0.986985598655065,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_mes,1.0,56135.0,0.00042850581438535736,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_mes,10.0,410198.0,0.0031312412585596298,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_mes,11.0,324937.0,0.002480402490584036,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_mes,12.0,84827.0,0.0006475258344502843,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_mes,2.0,17607.0,0.00013440281239659725,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_mes,3.0,19001.0,0.00014504389381199209,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_mes,4.0,16182.0,0.00012352509287225175,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_mes,5.0,47101.0,0.00035954488934469966,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_mes,6.0,63645.0,0.0004858333046505045,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_mes,7.0,87804.0,0.0006702507263969345,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_mes,8.0,203491.0,0.001553345981563922,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_mes,9.0,367875.0,0.002808169171942876,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_mes,99.0,6106.0,4.661007397589725e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_mes,<MISSING>,129296814.0,0.986985598655065,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_sem,1.0,193730.0,0.0014788355111940016,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_sem,2.0,116738.0,0.0008911180504091537,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_sem,3.0,37009.0,0.0002825077346501771,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_sem,4.0,71074.0,0.0005425424824374256,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_sem,9.0,72578.0,0.0005540232474652261,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2a_sem,<MISSING>,130510594.0,0.996250972973844,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b,1.0,1573988.0,0.012015017542937203,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b,2.0,66527.0,0.0005078330152955316,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b,3.0,21093.0,0.0001610131494224698,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b,4.0,41965.0,0.0003203392981327429,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b,9.0,1336.0,1.0198339147035494e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b,<MISSING>,129296814.0,0.986985598655065,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_anio,2018.0,198.0,1.5114305023301105e-06,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_anio,2020.0,116.0,8.854845367186507e-07,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_anio,2021.0,139.0,1.0610547465852797e-06,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_anio,2023.0,49.0,3.7404088188977486e-07,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_anio,2024.0,2919.0,2.2282149678290874e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_anio,2025.0,1700064.0,0.012977417098552208,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_anio,2026.0,88.0,6.717468899244936e-07,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_anio,9999.0,1336.0,1.0198339147035494e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_anio,<MISSING>,129296814.0,0.986985598655065,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,1.0,80483.0,0.0006143659652476479,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,10.0,93226.0,0.0007116394950011459,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,11.0,37673.0,0.0002875763702741528,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,12.0,39879.0,0.0003044158434465782,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,13.0,35444.0,0.0002705613268918608,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,14.0,48497.0,0.0003702012377348655,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,15.0,103948.0,0.000793485746748537,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,16.0,20106.0,0.00015347889737297578,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,17.0,33779.0,0.00025785157039499395,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,18.0,38594.0,0.00029460681215620345,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,19.0,26909.0,0.00020540951205657044,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,2.0,40539.0,0.0003094539451210119,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,20.0,73603.0,0.0005618475720353694,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,21.0,37270.0,0.00028450007485779404,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,22.0,51469.0,0.0003928879622445882,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,23.0,19838.0,0.00015143312275366026,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,24.0,34933.0,0.0002666606148378674,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,25.0,48239.0,0.0003682317979894051,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,26.0,23219.0,0.00017724194360405472,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,27.0,40576.0,0.0003097363841542756,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,28.0,52709.0,0.0004023534866026151,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,29.0,28776.0,0.0002196612330053094,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,3.0,64646.0,0.0004934744255233956,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,30.0,84646.0,0.0006461441732335078,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,31.0,24118.0,0.00018410444876362428,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,4.0,41311.0,0.0003153469973826222,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,5.0,72849.0,0.0005560919225466981,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,6.0,45271.0,0.0003455756074292244,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,7.0,40814.0,0.00031155315415202595,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,8.0,40838.0,0.00031173635784927805,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,9.0,47278.0,0.0003608960166119342,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,99.0,233429.0,0.0017818773269111887,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_dia,<MISSING>,129296814.0,0.986985598655065,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_mes,1.0,4472.0,3.4136955587981085e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_mes,10.0,573720.0,0.004379484382812278,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_mes,11.0,524041.0,0.004000260362987745,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_mes,12.0,363383.0,0.002773879546607185,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_mes,2.0,3945.0,3.0114107735819628e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_mes,3.0,1839.0,1.4037983301944815e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_mes,4.0,1984.0,1.5144838972843129e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_mes,5.0,7472.0,5.703741774449791e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_mes,6.0,8020.0,6.122056883175499e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_mes,7.0,9318.0,7.112883545814127e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_mes,8.0,23268.0,0.0001776159844859445,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_mes,9.0,181910.0,0.0013886076902973254,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_mes,99.0,1537.0,1.1732670111522121e-05,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_mes,<MISSING>,129296814.0,0.986985598655065,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_sem,1.0,79458.0,0.0006065416406775047,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_sem,2.0,43516.0,0.00033217883706766207,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_sem,3.0,20189.0,0.00015411247682597273,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_sem,4.0,71672.0,0.000547107307893958,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_sem,9.0,18594.0,0.0001419370644460913,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2b_sem,<MISSING>,130768294.0,0.9982181226730888,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p6c,1.0,2819846.0,0.02152525887006845,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p6c,2.0,3930814.0,0.030005819083768846,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p6c,3.0,4760115.0,0.036336277806056035,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p6c,4.0,1361840.0,0.010395588461076959,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p6c,5.0,301601.0,0.002302267428955877,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p6c,6.0,71647.0,0.0005469164707093204,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p6c,7.0,20271.0,0.0001547384227915842,yes
